ubicageo_f,jornalab_c,sexostt,sexos1,sexos2,sexosne
20111,14,0,0,0,
20112,1,0,0,0,
20112,2,0,0,0,
20112,3,0,0,0,
20112,4,0,0,0,
20112,5,0,0,0,
20112,6,0,0,0,
20112,7,12,12,0,
20112,8,0,0,0,
20112,9,0,0,0,
20112,10,0,0,0,
20112,11,0,0,0,
20112,12,0,0,0,
20112,13,0,0,0,
20112,14,0,0,0,
20113,1,0,0,0,
20113,2,0,0,0,
20113,3,0,0,0,
20113,4,0,0,0,
20113,5,0,0,0,
20113,6,0,0,0,
20113,7,0,0,0,
20113,8,0,0,0,
20113,9,0,0,0,
20113,10,0,0,0,
20113,11,0,0,0,
20113,12,24,24,0,
20113,13,0,0,0,
20113,14,0,0,0,
20114,1,0,0,0,
20114,2,0,0,0,
20114,3,0,0,0,
20114,4,14,14,0,
20114,5,0,0,0,
20114,6,0,0,0,
20114,7,0,0,0,
20114,8,0,0,0,
20114,9,0,0,0,
20114,10,0,0,0,
20114,11,0,0,0,
20114,12,0,0,0,
20114,13,0,0,0,
20114,14,0,0,0,
20115,1,0,0,0,
20115,2,0,0,0,
20115,3,0,0,0,
20115,4,0,0,0,
20115,5,0,0,0,
20115,6,0,0,0,
20115,7,3,2,1,
20115,8,0,0,0,
20115,9,0,0,0,
20115,10,0,0,0,
20115,11,0,0,0,
20115,12,0,0,0,
20115,13,0,0,0,
20115,14,160,131,29,
20116,1,0,0,0,
20116,2,0,0,0,
20116,3,0,0,0,
20116,4,0,0,0,
20116,5,0,0,0,
20116,6,0,0,0,
20116,7,11,11,0,
20116,8,0,0,0,
20116,9,0,0,0,
20116,10,0,0,0,
20116,11,0,0,0,
20116,12,0,0,0,
20116,13,0,0,0,
20116,14,0,0,0,
20117,1,0,0,0,
20117,2,0,0,0,
20117,3,0,0,0,
20117,4,0,0,0,
20117,5,0,0,0,
20117,6,0,0,0,
20117,7,0,0,0,
20117,8,0,0,0,
20117,9,0,0,0,
20117,10,0,0,0,
20117,11,0,0,0,
20117,12,0,0,0,
20117,13,0,0,0,
20117,14,28,28,0,
20118,1,0,0,0,
20118,2,0,0,0,
20118,3,0,0,0,
20118,4,0,0,0,
20118,5,0,0,0,
20118,6,0,0,0,
20118,7,11,9,2,
20118,8,0,0,0,
20118,9,0,0,0,
20118,10,0,0,0,
20118,11,0,0,0,
20118,12,0,0,0,
20118,13,0,0,0,
20118,14,0,0,0,
20119,1,0,0,0,
20119,2,0,0,0,
20119,3,0,0,0,
20119,4,0,0,0,
20119,5,0,0,0,
20119,6,0,0,0,
20119,7,0,0,0,
20119,8,0,0,0,
20119,9,0,0,0,
20119,10,0,0,0,
20119,11,0,0,0,
20119,12,0,0,0,
20119,13,0,0,0,
20119,14,7,6,1,
20120,1,0,0,0,
20120,2,0,0,0,
20120,3,0,0,0,
20120,4,0,0,0,
20120,5,0,0,0,
20120,6,0,0,0,
20120,7,20,20,0,
20120,8,0,0,0,
20120,9,0,0,0,
20120,10,0,0,0,
20120,11,0,0,0,
20120,12,0,0,0,
20120,13,0,0,0,
20120,14,0,0,0,
20121,1,0,0,0,
20121,2,0,0,0,
20121,3,0,0,0,
20121,4,0,0,0,
20121,5,0,0,0,
20121,6,0,0,0,
20121,7,4,4,0,
20121,8,0,0,0,
20121,9,0,0,0,
20121,10,0,0,0,
20121,11,0,0,0,
20121,12,0,0,0,
20121,13,0,0,0,
20121,14,0,0,0,
20122,1,0,0,0,
20122,2,0,0,0,
20122,3,0,0,0,
20122,4,0,0,0,
20122,5,0,0,0,
20122,6,0,0,0,
20122,7,12,12,0,
20122,8,0,0,0,
20122,9,0,0,0,
20122,10,0,0,0,
20122,11,0,0,0,
20122,12,0,0,0,
20122,13,0,0,0,
20122,14,0,0,0,
20123,1,0,0,0,
20123,2,0,0,0,
20123,3,0,0,0,
20123,4,0,0,0,
20123,5,0,0,0,
20123,6,0,0,0,
20123,7,0,0,0,
20123,8,0,0,0,
20123,9,0,0,0,
20123,10,0,0,0,
20123,11,0,0,0,
20123,12,0,0,0,
20123,13,0,0,0,
20123,14,24,24,0,
20124,1,0,0,0,
20124,2,0,0,0,
20124,3,0,0,0,
20124,4,0,0,0,
20124,5,0,0,0,
20124,6,0,0,0,
20124,7,33,29,4,
20124,8,0,0,0,
20124,9,0,0,0,
20124,10,0,0,0,
20124,11,0,0,0,
20124,12,0,0,0,
20124,13,0,0,0,
20124,14,0,0,0,
20125,1,0,0,0,
20125,2,0,0,0,
20125,3,0,0,0,
20125,4,0,0,0,
20125,5,0,0,0,
20125,6,0,0,0,
20125,7,12,12,0,
20125,8,0,0,0,
20125,9,0,0,0,
20125,10,0,0,0,
20125,11,0,0,0,
20125,12,0,0,0,
20125,13,0,0,0,
20125,14,0,0,0,
20126,1,0,0,0,
20126,2,0,0,0,
20126,3,0,0,0,
20126,4,0,0,0,
20126,5,0,0,0,
20126,6,0,0,0,
20126,7,0,0,0,
20126,8,0,0,0,
20126,9,0,0,0,
20126,10,0,0,0,
20126,11,0,0,0,
20126,12,18,18,0,
20126,13,0,0,0,
20126,14,0,0,0,
20127,1,0,0,0,
20127,2,0,0,0,
20127,3,0,0,0,
20127,4,0,0,0,
20127,5,0,0,0,
20127,6,0,0,0,
20127,7,4,2,2,
20127,8,0,0,0,
20127,9,0,0,0,
20127,10,0,0,0,
20127,11,0,0,0,
20127,12,0,0,0,
20127,13,0,0,0,
20127,14,0,0,0,
20128,1,0,0,0,
20128,2,0,0,0,
20128,3,0,0,0,
20128,4,0,0,0,
20128,5,0,0,0,
20128,6,0,0,0,
20128,7,0,0,0,
20128,8,0,0,0,
20128,9,18,18,0,
20128,10,0,0,0,
20128,11,0,0,0,
20128,12,0,0,0,
20128,13,0,0,0,
20128,14,0,0,0,
20129,1,0,0,0,
20129,2,0,0,0,
20129,3,0,0,0,
20129,4,0,0,0,
20129,5,0,0,0,
20129,6,0,0,0,
20129,7,0,0,0,
20129,8,4,4,0,
20129,9,0,0,0,
20129,10,0,0,0,
20129,11,0,0,0,
20129,12,0,0,0,
20129,13,0,0,0,
20129,14,0,0,0,
20130,1,0,0,0,
20130,2,0,0,0,
20130,3,0,0,0,
20130,4,30,29,1,
20130,5,0,0,0,
20130,6,0,0,0,
20130,7,0,0,0,
20130,8,0,0,0,
20130,9,0,0,0,
20130,10,0,0,0,
20130,11,0,0,0,
20130,12,0,0,0,
20130,13,0,0,0,
20130,14,0,0,0,
20131,1,0,0,0,
20131,2,0,0,0,
20131,3,0,0,0,
20131,4,0,0,0,
20131,5,18,18,0,
20131,6,0,0,0,
20131,7,0,0,0,
20131,8,0,0,0,
20131,9,0,0,0,
20131,10,0,0,0,
20131,11,0,0,0,
20131,12,0,0,0,
20131,13,0,0,0,
20131,14,0,0,0,
20132,1,0,0,0,
20132,2,0,0,0,
20132,3,0,0,0,
20132,4,0,0,0,
20132,5,0,0,0,
20132,6,0,0,0,
20132,7,6,4,2,
20132,8,0,0,0,
20132,9,0,0,0,
20132,10,0,0,0,
20132,11,0,0,0,
20132,12,0,0,0,
20132,13,0,0,0,
20132,14,0,0,0,
20133,1,11,11,0,
20133,2,0,0,0,
20133,3,0,0,0,
20133,4,0,0,0,
20133,5,0,0,0,
20133,6,0,0,0,
20133,7,0,0,0,
20133,8,0,0,0,
20133,9,0,0,0,
20133,10,0,0,0,
20133,11,0,0,0,
20133,12,0,0,0,
20133,13,0,0,0,
20133,14,0,0,0,
20134,1,0,0,0,
20134,2,0,0,0,
20134,3,0,0,0,
20134,4,0,0,0,
20134,5,0,0,0,
20134,6,0,0,0,
20134,7,36,35,1,
20134,8,0,0,0,
20134,9,0,0,0,
20134,10,0,0,0,
20134,11,0,0,0,
20134,12,0,0,0,
20134,13,0,0,0,
20134,14,0,0,0,
20135,1,0,0,0,
20135,2,0,0,0,
20135,3,3,3,0,
20135,4,0,0,0,
20135,5,0,0,0,
20135,6,0,0,0,
20135,7,19,11,8,
20135,8,0,0,0,
20135,9,0,0,0,
20135,10,0,0,0,
20135,11,0,0,0,
20135,12,0,0,0,
20135,13,0,0,0,
20135,14,0,0,0,
20136,1,0,0,0,
20136,2,0,0,0,
20136,3,0,0,0,
20136,4,0,0,0,
20136,5,0,0,0,
20136,6,0,0,0,
20136,7,24,24,0,
20136,8,0,0,0,
20136,9,0,0,0,
20136,10,0,0,0,
20136,11,0,0,0,
20136,12,0,0,0,
20136,13,0,0,0,
20136,14,0,0,0,
20137,1,0,0,0,
20137,2,0,0,0,
20137,3,0,0,0,
20137,4,0,0,0,
20137,5,0,0,0,
20137,6,0,0,0,
20137,7,0,0,0,
20137,8,0,0,0,
20137,9,0,0,0,
20137,10,0,0,0,
20137,11,0,0,0,
20137,12,10,10,0,
20137,13,0,0,0,
20137,14,0,0,0,
20138,1,0,0,0,
20138,2,0,0,0,
20138,3,0,0,0,
20138,4,0,0,0,
20138,5,0,0,0,
20138,6,0,0,0,
20138,7,0,0,0,
20138,8,0,0,0,
20138,9,0,0,0,
20138,10,0,0,0,
20138,11,0,0,0,
20138,12,0,0,0,
20138,13,0,0,0,
20138,14,8,8,0,
20139,1,0,0,0,
20139,2,0,0,0,
20139,3,0,0,0,
20139,4,0,0,0,
20139,5,0,0,0,
20139,6,0,0,0,
20139,7,12,12,0,
20139,8,0,0,0,
20139,9,0,0,0,
20139,10,0,0,0,
20139,11,0,0,0,
20139,12,0,0,0,
20139,13,0,0,0,
20139,14,0,0,0,
20140,1,22,22,0,
20140,2,0,0,0,
20140,3,0,0,0,
20140,4,0,0,0,
20140,5,0,0,0,
20140,6,0,0,0,
20140,7,0,0,0,
20140,8,0,0,0,
20140,9,0,0,0,
20140,10,0,0,0,
20140,11,0,0,0,
20140,12,0,0,0,
20140,13,0,0,0,
20140,14,0,0,0,
20141,1,0,0,0,
20141,2,0,0,0,
20141,3,0,0,0,
20141,4,0,0,0,
20141,5,20,20,0,
20141,6,0,0,0,
20141,7,0,0,0,
20141,8,0,0,0,
20141,9,0,0,0,
20141,10,0,0,0,
20141,11,0,0,0,
20141,12,0,0,0,
20141,13,0,0,0,
20141,14,0,0,0,
20142,1,2,2,0,
20142,2,0,0,0,
20142,3,0,0,0,
20142,4,0,0,0,
20142,5,0,0,0,
20142,6,0,0,0,
20142,7,0,0,0,
20142,8,0,0,0,
20142,9,0,0,0,
20142,10,0,0,0,
20142,11,0,0,0,
20142,12,0,0,0,
20142,13,0,0,0,
20142,14,0,0,0,
20143,1,0,0,0,
20143,2,0,0,0,
20143,3,0,0,0,
20143,4,0,0,0,
20143,5,0,0,0,
20143,6,0,0,0,
20143,7,18,16,2,
20143,8,0,0,0,
20143,9,0,0,0,
20143,10,0,0,0,
20143,11,0,0,0,
20143,12,0,0,0,
20143,13,0,0,0,
20143,14,0,0,0,
20144,1,0,0,0,
20144,2,0,0,0,
20144,3,0,0,0,
20144,4,0,0,0,
20144,5,0,0,0,
20144,6,0,0,0,
20144,7,0,0,0,
20144,8,0,0,0,
20144,9,0,0,0,
20144,10,0,0,0,
20144,11,0,0,0,
20144,12,0,0,0,
20144,13,0,0,0,
20144,14,7,5,2,
20145,1,0,0,0,
20145,2,0,0,0,
20145,3,3,2,1,
20145,4,0,0,0,
20145,5,0,0,0,
20145,6,0,0,0,
20145,7,0,0,0,
20145,8,0,0,0,
20145,9,0,0,0,
20145,10,0,0,0,
20145,11,0,0,0,
20145,12,0,0,0,
20145,13,0,0,0,
20145,14,0,0,0,
20146,1,0,0,0,
20146,2,0,0,0,
20146,3,12,12,0,
20146,4,0,0,0,
20146,5,0,0,0,
20146,6,0,0,0,
20146,7,0,0,0,
20146,8,0,0,0,
20146,9,0,0,0,
20146,10,0,0,0,
20146,11,0,0,0,
20146,12,0,0,0,
20146,13,0,0,0,
20146,14,0,0,0,
20147,1,0,0,0,
20147,2,0,0,0,
20147,3,0,0,0,
20147,4,0,0,0,
20147,5,0,0,0,
20147,6,0,0,0,
20147,7,10,10,0,
20147,8,0,0,0,
20147,9,0,0,0,
20147,10,0,0,0,
20147,11,0,0,0,
20147,12,0,0,0,
20147,13,0,0,0,
20147,14,0,0,0,
20148,1,10,10,0,
20148,2,0,0,0,
20148,3,0,0,0,
20148,4,0,0,0,
20148,5,0,0,0,
20148,6,0,0,0,
20148,7,0,0,0,
20148,8,0,0,0,
20148,9,0,0,0,
20148,10,0,0,0,
20148,11,0,0,0,
20148,12,0,0,0,
20148,13,0,0,0,
20148,14,0,0,0,
20149,1,0,0,0,
20149,2,0,0,0,
20149,3,0,0,0,
20149,4,48,40,8,
20149,5,0,0,0,
20149,6,0,0,0,
20149,7,0,0,0,
20149,8,0,0,0,
20149,9,0,0,0,
20149,10,0,0,0,
20149,11,0,0,0,
20149,12,0,0,0,
20149,13,0,0,0,
20149,14,0,0,0,
20150,1,0,0,0,
20150,2,0,0,0,
20150,3,0,0,0,
20150,4,0,0,0,
20150,5,0,0,0,
20150,6,0,0,0,
20150,7,24,24,0,
20150,8,0,0,0,
20150,9,0,0,0,
20150,10,0,0,0,
20150,11,0,0,0,
20150,12,0,0,0,
20150,13,0,0,0,
20150,14,24,24,0,
20151,1,0,0,0,
20151,2,0,0,0,
20151,3,0,0,0,
20151,4,0,0,0,
20151,5,0,0,0,
20151,6,0,0,0,
20151,7,0,0,0,
20151,8,0,0,0,
20151,9,0,0,0,
20151,10,0,0,0,
20151,11,0,0,0,
20151,12,0,0,0,
20151,13,0,0,0,
20151,14,0,0,0,
20152,1,0,0,0,
20152,2,0,0,0,
20152,3,10,10,0,
20152,4,0,0,0,
20152,5,0,0,0,
20152,6,0,0,0,
20152,7,0,0,0,
20152,8,0,0,0,
20152,9,0,0,0,
20152,10,0,0,0,
20152,11,0,0,0,
20152,12,0,0,0,
20152,13,0,0,0,
20152,14,0,0,0,
20153,1,0,0,0,
20153,2,0,0,0,
20153,3,0,0,0,
20153,4,0,0,0,
20153,5,0,0,0,
20153,6,0,0,0,
20153,7,0,0,0,
20153,8,0,0,0,
20153,9,14,12,2,
20153,10,0,0,0,
20153,11,0,0,0,
20153,12,0,0,0,
20153,13,0,0,0,
20153,14,0,0,0,
20154,1,0,0,0,
20154,2,0,0,0,
20154,3,0,0,0,
20154,4,0,0,0,
20154,5,0,0,0,
20154,6,0,0,0,
20154,7,6,3,3,
20154,8,0,0,0,
20154,9,0,0,0,
20154,10,0,0,0,
20154,11,0,0,0,
20154,12,0,0,0,
20154,13,0,0,0,
20154,14,0,0,0,
20155,1,0,0,0,
20155,2,0,0,0,
20155,3,0,0,0,
20155,4,0,0,0,
20155,5,0,0,0,
20155,6,0,0,0,
20155,7,0,0,0,
20155,8,0,0,0,
20155,9,0,0,0,
20155,10,0,0,0,
20155,11,0,0,0,
20155,12,0,0,0,
20155,13,0,0,0,
20155,14,16,12,4,
20156,1,0,0,0,
20156,2,0,0,0,
20156,3,0,0,0,
20156,4,50,50,0,
20156,5,0,0,0,
20156,6,0,0,0,
20156,7,0,0,0,
20156,8,0,0,0,
20156,9,0,0,0,
20156,10,0,0,0,
20156,11,0,0,0,
20156,12,0,0,0,
20156,13,0,0,0,
20156,14,0,0,0,
20157,1,0,0,0,
20157,2,0,0,0,
20157,3,0,0,0,
20157,4,0,0,0,
20157,5,0,0,0,
20157,6,0,0,0,
20157,7,36,25,11,
20157,8,0,0,0,
20157,9,0,0,0,
20157,10,0,0,0,
20157,11,0,0,0,
20157,12,0,0,0,
20157,13,0,0,0,
20157,14,0,0,0,
20158,1,0,0,0,
20158,2,0,0,0,
20158,3,0,0,0,
20158,4,0,0,0,
20158,5,0,0,0,
20158,6,0,0,0,
20158,7,10,10,0,
20158,8,0,0,0,
20158,9,0,0,0,
20158,10,0,0,0,
20158,11,0,0,0,
20158,12,0,0,0,
20158,13,0,0,0,
20158,14,0,0,0,
20159,1,26,26,0,
20159,2,0,0,0,
20159,3,0,0,0,
20159,4,0,0,0,
20159,5,0,0,0,
20159,6,0,0,0,
20159,7,0,0,0,
20159,8,0,0,0,
20159,9,0,0,0,
20159,10,0,0,0,
20159,11,0,0,0,
20159,12,0,0,0,
20159,13,0,0,0,
20159,14,0,0,0,
20160,1,0,0,0,
20160,2,0,0,0,
20160,3,0,0,0,
20160,4,14,12,2,
20160,5,0,0,0,
20160,6,0,0,0,
20160,7,0,0,0,
20160,8,0,0,0,
20160,9,0,0,0,
20160,10,0,0,0,
20160,11,0,0,0,
20160,12,0,0,0,
20160,13,0,0,0,
20160,14,0,0,0,
20161,1,0,0,0,
20161,2,0,0,0,
20161,3,0,0,0,
20161,4,0,0,0,
20161,5,0,0,0,
20161,6,0,0,0,
20161,7,5,3,2,
20161,8,0,0,0,
20161,9,0,0,0,
20161,10,0,0,0,
20161,11,0,0,0,
20161,12,0,0,0,
20161,13,0,0,0,
20161,14,0,0,0,
20162,1,0,0,0,
20162,2,0,0,0,
20162,3,0,0,0,
20162,4,0,0,0,
20162,5,0,0,0,
20162,6,0,0,0,
20162,7,2,1,1,
20162,8,0,0,0,
20162,9,0,0,0,
20162,10,0,0,0,
20162,11,0,0,0,
20162,12,0,0,0,
20162,13,0,0,0,
20162,14,20,20,0,
20163,1,0,0,0,
20163,2,0,0,0,
20163,3,0,0,0,
20163,4,4,4,0,
20163,5,0,0,0,
20163,6,0,0,0,
20163,7,0,0,0,
20163,8,0,0,0,
20163,9,0,0,0,
20163,10,0,0,0,
20163,11,0,0,0,
20163,12,0,0,0,
20163,13,0,0,0,
20163,14,0,0,0,
20164,1,8,0,8,
20164,2,16,16,0,
20164,3,0,0,0,
20164,4,0,0,0,
20164,5,0,0,0,
20164,6,0,0,0,
20164,7,0,0,0,
20164,8,0,0,0,
20164,9,0,0,0,
20164,10,0,0,0,
20164,11,0,0,0,
20164,12,0,0,0,
20164,13,0,0,0,
20164,14,0,0,0,
20165,1,0,0,0,
20165,2,0,0,0,
20165,3,0,0,0,
20165,4,0,0,0,
20165,5,0,0,0,
20165,6,0,0,0,
20165,7,10,8,2,
20165,8,0,0,0,
20165,9,0,0,0,
20165,10,0,0,0,
20165,11,0,0,0,
20165,12,0,0,0,
20165,13,0,0,0,
20165,14,0,0,0,
20166,1,10,8,2,
20166,2,0,0,0,
20166,3,0,0,0,
20166,4,0,0,0,
20166,5,0,0,0,
20166,6,0,0,0,
20166,7,0,0,0,
20166,8,0,0,0,
20166,9,0,0,0,
20166,10,0,0,0,
20166,11,0,0,0,
20166,12,0,0,0,
20166,13,0,0,0,
20166,14,0,0,0,
20167,1,0,0,0,
20167,2,0,0,0,
20167,3,3,3,0,
20167,4,0,0,0,
20167,5,0,0,0,
20167,6,0,0,0,
20167,7,0,0,0,
20167,8,0,0,0,
20167,9,0,0,0,
20167,10,0,0,0,
20167,11,0,0,0,
20167,12,0,0,0,
20167,13,0,0,0,
20167,14,0,0,0,
20168,1,0,0,0,
20168,2,0,0,0,
20168,3,0,0,0,
20168,4,0,0,0,
20168,5,0,0,0,
20168,6,0,0,0,
20168,7,8,8,0,
20168,8,0,0,0,
20168,9,0,0,0,
20168,10,0,0,0,
20168,11,0,0,0,
20168,12,0,0,0,
20168,13,0,0,0,
20168,14,0,0,0,
20169,1,0,0,0,
20169,2,0,0,0,
20169,3,0,0,0,
20169,4,0,0,0,
20169,5,0,0,0,
20169,6,0,0,0,
20169,7,12,12,0,
20169,8,0,0,0,
20169,9,0,0,0,
20169,10,0,0,0,
20169,11,0,0,0,
20169,12,0,0,0,
20169,13,0,0,0,
20169,14,0,0,0,
20170,1,0,0,0,
20170,2,14,14,0,
20170,3,0,0,0,
20170,4,6,6,0,
20170,5,0,0,0,
20170,6,0,0,0,
20170,7,0,0,0,
20170,8,0,0,0,
20170,9,0,0,0,
20170,10,0,0,0,
20170,11,0,0,0,
20170,12,0,0,0,
20170,13,0,0,0,
20170,14,0,0,0,
20171,1,0,0,0,
20171,2,0,0,0,
20171,3,0,0,0,
20171,4,0,0,0,
20171,5,0,0,0,
20171,6,0,0,0,
20171,7,0,0,0,
20171,8,0,0,0,
20171,9,0,0,0,
20171,10,0,0,0,
20171,11,0,0,0,
20171,12,0,0,0,
20171,13,0,0,0,
20171,14,36,31,5,
20172,1,0,0,0,
20172,2,0,0,0,
20172,3,0,0,0,
20172,4,0,0,0,
20172,5,0,0,0,
20172,6,0,0,0,
20172,7,0,0,0,
20172,8,0,0,0,
20172,9,0,0,0,
20172,10,0,0,0,
20172,11,0,0,0,
20172,12,0,0,0,
20172,13,0,0,0,
20172,14,6,5,1,
20173,1,0,0,0,
20173,2,0,0,0,
20173,3,0,0,0,
20173,4,0,0,0,
20173,5,0,0,0,
20173,6,0,0,0,
20173,7,0,0,0,
20173,8,0,0,0,
20173,9,0,0,0,
20173,10,0,0,0,
20173,11,18,18,0,
20173,12,0,0,0,
20173,13,0,0,0,
20173,14,0,0,0,
20174,1,0,0,0,
20174,2,0,0,0,
20174,3,0,0,0,
20174,4,0,0,0,
20174,5,0,0,0,
20174,6,0,0,0,
20174,7,18,14,4,
20174,8,0,0,0,
20174,9,0,0,0,
20174,10,0,0,0,
20174,11,0,0,0,
20174,12,0,0,0,
20174,13,0,0,0,
20174,14,0,0,0,
20175,1,0,0,0,
20175,2,0,0,0,
20175,3,22,22,0,
20175,4,0,0,0,
20175,5,0,0,0,
20175,6,0,0,0,
20175,7,0,0,0,
20175,8,0,0,0,
20175,9,0,0,0,
20175,10,0,0,0,
20175,11,0,0,0,
20175,12,0,0,0,
20175,13,0,0,0,
20175,14,0,0,0,
20176,1,0,0,0,
20176,2,0,0,0,
20176,3,0,0,0,
20176,4,0,0,0,
20176,5,0,0,0,
20176,6,0,0,0,
20176,7,63,63,0,
20176,8,0,0,0,
20176,9,0,0,0,
20176,10,0,0,0,
20176,11,0,0,0,
20176,12,0,0,0,
20176,13,0,0,0,
20176,14,0,0,0,
20177,1,0,0,0,
20177,2,0,0,0,
20177,3,0,0,0,
20177,4,1,1,0,
20177,5,0,0,0,
20177,6,0,0,0,
20177,7,17,13,4,
20177,8,0,0,0,
20177,9,0,0,0,
20177,10,0,0,0,
20177,11,0,0,0,
20177,12,0,0,0,
20177,13,0,0,0,
20177,14,4,4,0,
20178,1,0,0,0,
20178,2,0,0,0,
20178,3,0,0,0,
20178,4,0,0,0,
20178,5,0,0,0,
20178,6,0,0,0,
20178,7,0,0,0,
20178,8,0,0,0,
20178,9,0,0,0,
20178,10,0,0,0,
20178,11,0,0,0,
20178,12,0,0,0,
20178,13,18,18,0,
20178,14,0,0,0,
20179,1,23,23,0,
20179,2,0,0,0,
20179,3,0,0,0,
20179,4,0,0,0,
20179,5,0,0,0,
20179,6,0,0,0,
20179,7,0,0,0,
20179,8,0,0,0,
20179,9,0,0,0,
20179,10,0,0,0,
20179,11,0,0,0,
20179,12,0,0,0,
20179,13,0,0,0,
20179,14,0,0,0,
20180,1,0,0,0,
20180,2,0,0,0,
20180,3,0,0,0,
20180,4,0,0,0,
20180,5,0,0,0,
20180,6,0,0,0,
20180,7,10,10,0,
20180,8,0,0,0,
20180,9,0,0,0,
20180,10,0,0,0,
20180,11,0,0,0,
20180,12,0,0,0,
20180,13,0,0,0,
20180,14,0,0,0,
20181,1,0,0,0,
20181,2,0,0,0,
20181,3,0,0,0,
20181,4,0,0,0,
20181,5,0,0,0,
20181,6,0,0,0,
20181,7,4,4,0,
20181,8,0,0,0,
20181,9,0,0,0,
20181,10,0,0,0,
20181,11,0,0,0,
20181,12,0,0,0,
20181,13,0,0,0,
20181,14,0,0,0,
20182,1,0,0,0,
20182,2,0,0,0,
20182,3,0,0,0,
20182,4,0,0,0,
20182,5,0,0,0,
20182,6,0,0,0,
20182,7,13,12,1,
20182,8,0,0,0,
20182,9,0,0,0,
20182,10,0,0,0,
20182,11,0,0,0,
20182,12,0,0,0,
20182,13,0,0,0,
20182,14,0,0,0,
20183,1,11,11,0,
20183,2,0,0,0,
20183,3,0,0,0,
20183,4,0,0,0,
20183,5,0,0,0,
20183,6,0,0,0,
20183,7,0,0,0,
20183,8,0,0,0,
20183,9,0,0,0,
20183,10,0,0,0,
20183,11,0,0,0,
20183,12,0,0,0,
20183,13,0,0,0,
20183,14,0,0,0,
20184,1,0,0,0,
20184,2,0,0,0,
20184,3,0,0,0,
20184,4,0,0,0,
20184,5,0,0,0,
20184,6,0,0,0,
20184,7,156,125,31,
20184,8,0,0,0,
20184,9,0,0,0,
20184,10,0,0,0,
20184,11,0,0,0,
20184,12,0,0,0,
20184,13,0,0,0,
20184,14,0,0,0,
20185,1,0,0,0,
20185,2,0,0,0,
20185,3,0,0,0,
20185,4,0,0,0,
20185,5,0,0,0,
20185,6,0,0,0,
20185,7,22,20,2,
20185,8,0,0,0,
20185,9,0,0,0,
20185,10,0,0,0,
20185,11,0,0,0,
20185,12,0,0,0,
20185,13,0,0,0,
20185,14,0,0,0,
20186,1,42,42,0,
20186,2,0,0,0,
20186,3,0,0,0,
20186,4,0,0,0,
20186,5,0,0,0,
20186,6,0,0,0,
20186,7,0,0,0,
20186,8,0,0,0,
20186,9,0,0,0,
20186,10,0,0,0,
20186,11,0,0,0,
20186,12,0,0,0,
20186,13,0,0,0,
20186,14,0,0,0,
20187,1,0,0,0,
20187,2,0,0,0,
20187,3,0,0,0,
20187,4,0,0,0,
20187,5,0,0,0,
20187,6,0,0,0,
20187,7,10,10,0,
20187,8,0,0,0,
20187,9,0,0,0,
20187,10,0,0,0,
20187,11,0,0,0,
20187,12,0,0,0,
20187,13,0,0,0,
20187,14,0,0,0,
20188,1,0,0,0,
20188,2,0,0,0,
20188,3,0,0,0,
20188,4,0,0,0,
20188,5,0,0,0,
20188,6,0,0,0,
20188,7,30,30,0,
20188,8,0,0,0,
20188,9,0,0,0,
20188,10,0,0,0,
20188,11,0,0,0,
20188,12,0,0,0,
20188,13,0,0,0,
20188,14,0,0,0,
20189,1,0,0,0,
20189,2,0,0,0,
20189,3,0,0,0,
20189,4,0,0,0,
20189,5,0,0,0,
20189,6,0,0,0,
20189,7,0,0,0,
20189,8,0,0,0,
20189,9,0,0,0,
20189,10,0,0,0,
20189,11,0,0,0,
20189,12,10,10,0,
20189,13,0,0,0,
20189,14,0,0,0,
20190,1,0,0,0,
20190,2,0,0,0,
20190,3,0,0,0,
20190,4,10,10,0,
20190,5,0,0,0,
20190,6,0,0,0,
20190,7,0,0,0,
20190,8,0,0,0,
20190,9,0,0,0,
20190,10,0,0,0,
20190,11,0,0,0,
20190,12,0,0,0,
20190,13,0,0,0,
20190,14,0,0,0,
20191,1,0,0,0,
20191,2,0,0,0,
20191,3,0,0,0,
20191,4,0,0,0,
20191,5,0,0,0,
20191,6,0,0,0,
20191,7,0,0,0,
20191,8,0,0,0,
20191,9,0,0,0,
20191,10,0,0,0,
20191,11,0,0,0,
20191,12,0,0,0,
20191,13,0,0,0,
20191,14,8,6,2,
20192,1,0,0,0,
20192,2,0,0,0,
20192,3,0,0,0,
20192,4,0,0,0,
20192,5,0,0,0,
20192,6,0,0,0,
20192,7,0,0,0,
20192,8,0,0,0,
20192,9,0,0,0,
20192,10,0,0,0,
20192,11,0,0,0,
20192,12,0,0,0,
20192,13,0,0,0,
20192,14,35,35,0,
20193,1,1,1,0,
20193,2,0,0,0,
20193,3,0,0,0,
20193,4,0,0,0,
20193,5,0,0,0,
20193,6,0,0,0,
20193,7,65,65,0,
20193,8,0,0,0,
20193,9,0,0,0,
20193,10,0,0,0,
20193,11,0,0,0,
20193,12,0,0,0,
20193,13,0,0,0,
20193,14,0,0,0,
20194,1,0,0,0,
20194,2,0,0,0,
20194,3,0,0,0,
20194,4,0,0,0,
20194,5,0,0,0,
20194,6,0,0,0,
20194,7,0,0,0,
20194,8,18,18,0,
20194,9,0,0,0,
20194,10,0,0,0,
20194,11,0,0,0,
20194,12,0,0,0,
20194,13,0,0,0,
20194,14,0,0,0,
