COLUMNA,DESCRIPCION,ORIGEN,TIPO_DATO,LONGITUD,CODIGO_VALIDO
espros9,Formación continua (especialización) - Integrantes de las unidades de policía cibernética - Subtotal,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espro27,Formación continua (especialización) - Integrantes de las unidades de policía cibernética - Hombres,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espro28,Formación continua (especialización) - Integrantes de las unidades de policía cibernética - Mujeres,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espros10,Formación continua (especialización) - Policía de reacción - Subtotal,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espro30,Formación continua (especialización) - Policía de reacción - Hombres,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espro31,Formación continua (especialización) - Policía de reacción - Mujeres,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espros11,Formación continua (especialización) - No identificado - Subtotal,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espro33,Formación continua (especialización) - No identificado - Hombres,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espro34,Formación continua (especialización) - No identificado - Mujeres,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espros12,Formación continua (alta dirección) - Subtotal,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espro36,Formación continua (alta dirección) - Hombres,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
espro37,Formación continua (alta dirección) - Mujeres,SECC I. 19,Carácter,20,"0-999999999999999, NA, NSS, ND, NP, NULL"
